high,kesai_angle,beta_angle,alpha_angle,decare_x,decare_y,decare_z,velocity_x,velocity_y,velocity_z,VarName17,VarName18,acceleration_x,acceleration_y,acceleration_z,palstance_x,palstance_y,palstance_z,center_x,center_y,center_z
108.6761377,34.2406579,353.331,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.091,-0.0047,-0.0036,0.0023,-0.000839,-0.003762,0.002738,0.962741226277372,-1.70324278588808,0.062775355839416
108.6761377,34.2406579,353.331,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.091,0.0061,0.0069,-0.0076,0.000696,-0.004311,0.002738,0.962463582571603,-1.70362231809872,0.0629934265691651
108.6761377,34.2406579,353.331,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.091,0.0061,0.0069,-0.0076,0.000696,-0.004311,0.002016,0.96298202679659,-1.70348249817296,0.0628109537149817
108.6761377,34.2406579,353.294,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.091,0.0061,0.0069,-0.0076,0.000696,-0.004311,0.002016,0.962822757760195,-1.70373608886184,0.06276889957395
108.6761377,34.2406579,353.294,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.092,0.0061,0.0069,0.0023,-0.000164,-0.002713,0.002046,0.962267677242221,-1.70337176693106,0.0631702385600976
108.6761376,34.2406579,353.248,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.092,0.0061,0.0069,0.0023,-0.000164,-0.002713,0.002046,0.962690979280926,-1.70332933942718,0.0628844162096282
108.6761376,34.2406579,353.248,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.092,0.0062,0.0071,0.0021,-0.001224,-0.002713,0.002046,0.962876644512195,-1.70362142134146,0.0630168579268292
108.6761376,34.2406579,353.248,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.092,0.0062,0.0071,0.0021,-0.001224,-0.004409,0.002386,0.962982137111517,-1.70359091895186,0.0630422943327239
108.6761376,34.2406579,353.206,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,0.0062,0.0071,0.0021,-0.001224,-0.004409,0.002386,0.962599673369896,-1.70359879280926,0.0628116886045094
108.6761376,34.2406579,353.206,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0048,0.0071,0.0021,-0.000266,-0.002608,0.002287,0.963273534671533,-1.70396410827251,0.0629368923357664
108.6761376,34.2406579,353.169,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0048,0.0071,0.0021,-0.000266,-0.002608,0.002287,0.962967846715328,-1.70376295255474,0.063081402676399
108.6761376,34.2406579,353.169,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0045,0.0073,-0.0074,0.000393,-0.003817,0.002287,0.962318335775336,-1.70368051221001,0.0628871819291819
108.6761376,34.2406579,353.127,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0045,0.0073,-0.0074,0.000393,-0.003817,0.002366,0.963089919610231,-1.70371081546894,0.0625256979293544
108.6761376,34.2406579,353.127,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0046,0.0073,-0.0074,0.000393,-0.003817,0.002366,0.962941769652651,-1.70358440463132,0.0627753784277879
108.6761376,34.2406579,353.127,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0046,0.0071,-0.0073,0.000988,-0.005206,0.001787,0.96289703410475,-1.70381669792935,0.0630837917174177
108.6761376,34.2406578,353.085,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.093,-0.0046,0.0071,-0.0073,0.000988,-0.005206,0.001787,0.962894938987187,-1.7039848828554,0.0629705686394142
108.6761376,34.2406578,353.085,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.094,0.0059,-0.0035,0.012,0.000988,-0.005206,0.001787,0.96238007007922,-1.70361634186472,0.0626534186471663
108.6761376,34.2406578,353.085,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.094,0.0059,-0.0035,0.012,-0.000314,-0.003062,0.002674,0.962631637804878,-1.70379984695122,0.0630100274390243
108.6761376,34.2406578,353.042,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.094,0.0059,-0.0035,0.012,-0.000314,-0.003062,0.002674,0.963123655487805,-1.70365903231707,0.0630001609756097
108.6761376,34.2406578,353.042,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.095,0.0059,-0.004,0.0023,6e-06,-0.003629,0.002674,0.962987498170732,-1.70363804939024,0.0629558591463414
108.6761376,34.2406578,352.995,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.095,0.0059,-0.004,0.0023,6e-06,-0.003629,0.002088,0.96285168738574,-1.70373125472273,0.0631397635588056
108.6761376,34.2406578,352.995,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.095,0.0059,-0.0035,0.0023,6e-06,-0.003629,0.002088,0.96311696772229,-1.70360970219245,0.063068215590743
108.6761376,34.2406578,352.995,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.095,0.0059,-0.0035,0.012,5.2e-05,-0.003787,0.002681,0.962512043902439,-1.70382374878049,0.0630222890243902
108.6761376,34.2406578,352.957,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.095,0.0059,-0.0035,0.012,5.2e-05,-0.003787,0.002681,0.962030782184259,-1.7036205899939,0.0630209945088468
108.6761376,34.2406578,352.957,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.095,0.0059,-0.004,-0.0074,0.00067,-0.002432,0.002844,0.962808446678854,-1.7037102675198,0.0626152090188909
108.6761376,34.2406578,352.918,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.095,0.0059,-0.004,-0.0074,0.00067,-0.002432,0.002844,0.962741715155204,-1.70347410651248,0.0629371332927571
108.6761376,34.2406578,352.918,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.096,-0.0048,-0.0038,0.0023,-0.000547,-0.002432,0.002844,0.96262185940353,-1.70319329153987,0.0628521113816189
108.6761375,34.2406578,352.918,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.096,-0.0048,-0.0038,0.0023,-0.000547,-0.004805,0.002649,0.962765447897623,-1.70381817245582,0.0630234485070079
108.6761375,34.2406578,352.87,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.096,-0.0048,-0.0038,0.0023,-0.000547,-0.004805,0.002649,0.962917088360756,-1.7036697599025,0.0628259616087751
108.6761375,34.2406578,352.87,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.096,0.0059,-0.004,-0.0073,0.000442,-0.002559,0.002001,0.963180459146341,-1.70413097865854,0.0629808518292682
108.6761375,34.2406578,352.832,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.096,0.0059,-0.004,-0.0073,0.000442,-0.002559,0.002001,0.96291611097561,-1.70368888353659,0.0631379420731707
108.6761375,34.2406578,352.832,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.097,-0.0045,0.0073,-0.0073,0.000442,-0.002559,0.002001,0.962400291641244,-1.703817366687,0.0631269371568029
108.6761375,34.2406578,352.788,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.097,-0.0045,0.0073,0.0022,0.00051,-0.002888,0.003003,0.962885704697987,-1.7037580195241,0.0630117187309335
108.6761375,34.2406578,352.788,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.097,-0.0045,0.0073,0.0022,0.00051,-0.002888,0.003003,0.962866530773918,-1.70356777087142,0.063051410115783
108.6761375,34.2406578,352.788,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.097,0.006,0.0073,0.0022,0.000394,-0.004067,0.003216,0.962703611449452,-1.70351597868453,0.0629076169305724
108.6761375,34.2406578,352.744,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.097,0.006,0.0073,0.0022,0.000394,-0.004067,0.003216,0.962788834146342,-1.70346758109756,0.0629842902439024
108.6761375,34.2406578,352.744,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.097,0.006,-0.0038,0.0023,0.000631,-0.003209,0.002545,0.962794765386959,-1.70358389640463,0.0630113406459476
108.6761375,34.2406578,352.705,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.097,0.006,-0.0038,0.0023,0.000631,-0.003209,0.002545,0.962961310786106,-1.70386299390615,0.0628453461304082
108.6761375,34.2406578,352.705,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.098,0.006,-0.0038,0.0023,0.000631,-0.003209,0.002545,0.962493460694698,-1.70403964107252,0.0627486502132845
108.6761375,34.2406578,352.705,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.098,-0.0048,0.0072,0.0118,0.001158,-0.004047,0.001689,0.962781107795372,-1.70355530389769,0.0628154171741778
108.6761375,34.2406578,352.661,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.098,-0.0048,0.0072,0.0118,0.001158,-0.004047,0.001689,0.96247214695122,-1.7037899554878,0.062932912804878
108.6761375,34.2406578,352.661,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.098,-0.0048,-0.0038,0.0022,0.001175,-0.004073,0.002387,0.963073082725061,-1.7038057256691,0.0625662360097323
108.6761375,34.2406577,352.612,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0,-0.098,-0.0048,-0.0038,0.0022,0.001175,-0.004073,0.002387,0.96302224756691,-1.70382685705596,0.062743557785888
108.6761375,34.2406577,352.612,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.099,0.0059,-0.004,0.0022,-0.000468,-0.004073,0.002387,0.962817572472594,-1.70387441595615,0.0632325785627283
108.6761375,34.2406577,352.612,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0,-0.099,0.0059,-0.004,0.0022,-0.000468,-0.003627,0.002265,0.963175093788063,-1.70384695554202,0.0624940968331303
108.6761375,34.2406577,352.572,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.099,0.0059,-0.004,0.0022,-0.000468,-0.003627,0.002265,0.963094400851582,-1.70361415024331,0.0627998886861313
108.6761375,34.2406577,352.572,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.099,0.0058,-0.0041,-0.0171,0.002162,-0.00452,0.002354,0.963055948842875,-1.70370972168088,0.0628239512789281
108.6761374,34.2406577,352.527,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.099,0.0058,-0.0041,-0.0171,0.002162,-0.00452,0.002354,0.962697612804878,-1.70398541341463,0.0629497365853658
108.6761374,34.2406577,352.527,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.099,0.0061,0.0069,-0.0076,0.001331,-0.003437,0.002431,0.962832573430835,-1.70378263924436,0.0632560249847653
108.6761374,34.2406577,352.482,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.099,0.0061,0.0069,-0.0076,0.001331,-0.003437,0.002431,0.962847525547445,-1.70362195620438,0.0627655748175182
108.6761374,34.2406577,352.482,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.099,0.0061,0.0069,-0.0076,0.001331,-0.003437,0.002431,0.963075327649208,-1.70365463337393,0.0632849360535931
108.6761374,34.2406577,352.482,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.099,-0.0046,0.007,-0.0076,0.002328,-0.003835,0.001841,0.963022921998781,-1.70368788909202,0.0630083199268738
108.6761374,34.2406577,352.437,178.79,0.82,-0.29,-1690298,5000626,3568745,0.001,0.001,-0.099,-0.0046,0.007,-0.0076,0.002328,-0.003835,0.001841,0.962786109555691,-1.70360225319537,0.0629368654899574
108.6761374,34.2406577,352.437,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.1,-0.0046,0.0071,-0.0075,0.000221,-0.002165,0.001841,0.962716229878049,-1.70376297134146,0.0630033640243902
108.6761374,34.2406577,352.392,178.79,0.82,-0.29,-1690298,5000626,3568745,0.002,0.001,-0.1,-0.0046,0.0071,-0.0075,0.000221,-0.002165,0.002473,0.962970797684339,-1.70354320414381,0.0629643321145643
108.6761374,34.2406577,352.392,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0.001,-0.101,-0.0045,0.0073,-0.0075,0.000221,-0.002165,0.002473,0.962606367458866,-1.70373258744668,0.0632552145033516
108.6761374,34.2406577,352.392,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0.001,-0.101,-0.0045,0.0073,0.0022,0.001104,-0.003329,0.002579,0.963050965243902,-1.70399539695122,0.0629802
108.6761374,34.2406577,352.351,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0.001,-0.101,-0.0045,0.0073,0.0022,0.001104,-0.003329,0.002579,0.962949888009738,-1.70380310590383,0.0628731162507608
108.6761374,34.2406577,352.351,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0,-0.101,-0.0047,-0.0036,0.0023,0.000706,-0.002815,0.002579,0.962934378427788,-1.70410975380865,0.0631422199878123
108.6761374,34.2406577,352.306,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0,-0.101,-0.0047,-0.0036,0.0023,0.000706,-0.002815,0.002058,0.962928307785888,-1.70385962104623,0.062947155109489
108.6761374,34.2406577,352.306,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0.001,-0.101,0.0062,0.0071,0.0021,0.000706,-0.002815,0.002058,0.962758252894576,-1.70378812858013,0.0627740859232175
108.6761374,34.2406577,352.265,178.79,0.82,-0.29,-1690297,5000626,3568745,0.002,0.001,-0.101,0.0062,0.0071,0.0021,0.0018,-0.002107,0.002564,0.96231076402439,-1.70396669817073,0.0626144195121951
108.6761374,34.2406577,352.265,178.79,0.82,-0.29,-1690297,5000626,3568745,0.001,0.001,-0.102,-0.0047,0.0071,0.0021,0.0018,-0.002107,0.002564,0.962794671741778,-1.70355695676005,0.0631100261875761
108.6761374,34.2406577,352.265,178.79,0.82,-0.29,-1690297,5000626,3568745,0.001,0.001,-0.102,-0.0047,-0.0036,0.0118,-0.00213,-0.002952,0.003101,0.962619936546675,-1.70397934289201,0.0624826802928615
108.6761374,34.2406577,352.219,178.79,0.82,-0.29,-1690297,5000625,3568745,0.002,0.001,-0.102,-0.0047,-0.0036,0.0118,-0.00213,-0.002952,0.003101,0.963061609384522,-1.70404731687995,0.062956127361365
108.6761374,34.2406577,352.219,178.79,0.82,-0.29,-1690297,5000625,3568745,0.002,0.001,-0.102,0.006,-0.0038,-0.0073,0.003919,-0.004537,0.001054,0.962805395377129,-1.70348377798054,0.0629644963503649
108.6761373,34.2406576,352.178,178.79,0.82,-0.29,-1690297,5000625,3568745,0.002,0.001,-0.102,0.006,-0.0038,-0.0073,0.003919,-0.004537,0.001054,0.963041080998782,-1.70388759500609,0.0627020694275274
108.6761373,34.2406576,352.178,178.79,0.82,-0.29,-1690297,5000625,3568745,0.002,0,-0.102,0.0059,-0.0039,-0.0073,0.003919,-0.004537,0.001054,0.963342521315469,-1.70391394031669,0.0632810152253349
108.6761373,34.2406576,352.178,178.79,0.82,-0.29,-1690297,5000625,3568745,0.002,0,-0.102,0.0059,-0.0039,-0.0073,-5.7e-05,-0.003634,0.002413,0.962712643292683,-1.70387670670732,0.0629944786585365
108.6761373,34.2406576,352.131,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.102,0.0059,-0.0039,-0.0073,-5.7e-05,-0.003634,0.002413,0.963139585514303,-1.70398236214242,0.0629886999391357
108.6761373,34.2406576,352.131,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.103,-0.0047,-0.0036,0.0023,0.000922,-0.003538,0.001884,0.962897782317073,-1.70365171646341,0.0630017676829268
108.6761373,34.2406576,352.09,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.103,-0.0047,-0.0036,0.0023,0.000922,-0.003538,0.001884,0.962974484146342,-1.70421362073171,0.0631724243902439
108.6761373,34.2406576,352.09,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0.001,-0.104,-0.0047,-0.0036,0.0023,-0.000919,-0.003328,0.002783,0.962815543292683,-1.70394220243902,0.0630688743902439
108.6761373,34.2406576,352.043,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0.001,-0.104,-0.0047,-0.0036,0.0023,-0.000919,-0.003328,0.002783,0.962796545066992,-1.70369818270402,0.062919137637028
108.6761373,34.2406576,352.043,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.104,-0.0047,-0.0036,0.0023,-0.000919,-0.003328,0.002783,0.962619417783191,-1.70373417965895,0.0629491339829476
108.6761373,34.2406576,352.043,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.104,0.0061,-0.0037,-0.0073,0.001427,-0.003794,0.002521,0.962889092739475,-1.7039822147651,0.0629677669310555
108.6761373,34.2406576,351.996,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.104,0.0061,-0.0037,-0.0073,0.001427,-0.003794,0.002521,0.962131442682927,-1.70383002195122,0.0626395164634146
108.6761373,34.2406576,351.996,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.104,0.006,-0.0038,0.0023,-0.000609,-0.003934,0.001996,0.962489898780488,-1.70369379573171,0.0629323987804878
108.6761373,34.2406576,351.954,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.104,0.006,-0.0038,0.0023,-0.000609,-0.003934,0.001996,0.9628711023766,-1.70363260694698,0.0629409536867763
108.6761373,34.2406576,351.954,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.105,-0.0048,-0.0037,0.0023,0.00037,-0.004598,0.001996,0.962937495121951,-1.70418891036585,0.0633052164634146
108.6761373,34.2406576,351.954,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.105,-0.0048,-0.0037,0.0023,0.00037,-0.004598,0.00232,0.963199141205112,-1.7038010797322,0.0631187206329884
108.6761373,34.2406576,351.907,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.105,-0.0048,-0.0037,0.0023,0.00037,-0.004598,0.00232,0.962780917022575,-1.70400524039048,0.0630147754728493
108.6761373,34.2406576,351.907,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.106,-0.0048,-0.0037,0.0023,-1.6e-05,-0.002805,0.002204,0.963085397318708,-1.70406434978672,0.0629334564290067
108.6761373,34.2406576,351.859,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0,-0.106,-0.0048,-0.0037,0.0023,-1.6e-05,-0.002805,0.002204,0.96305537804878,-1.70404988353659,0.0630703890243902
108.6761373,34.2406576,351.859,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.106,0.0062,-0.0036,0.0023,-0.000565,-0.004002,0.002367,0.963303937842779,-1.70410676416819,0.0630776806825106
108.6761372,34.2406576,351.859,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.106,0.0062,-0.0036,0.0023,-0.000565,-0.004002,0.002367,0.96322303045067,-1.70396788002436,0.0628488775883069
108.6761372,34.2406576,351.816,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.106,0.0062,-0.0036,0.0023,-0.000565,-0.004002,0.002367,0.963128593426658,-1.70383316311625,0.0629546962872793
108.6761372,34.2406576,351.816,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.106,0.0061,0.007,-0.0073,-0.000682,-0.001841,0.002307,0.963268322973796,-1.70413813223644,0.0628079055453991
108.6761372,34.2406576,351.768,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.106,0.0061,0.007,-0.0073,-0.000682,-0.001841,0.002307,0.963423684338818,-1.70441367946374,0.0629296282754418
108.6761372,34.2406576,351.768,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.107,-0.0045,0.0073,-0.0074,0.00038,-0.004125,0.002658,0.963217752589884,-1.70419875015235,0.0630403272394881
108.6761372,34.2406575,351.72,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.107,-0.0045,0.0073,-0.0074,0.00038,-0.004125,0.002658,0.963212962195122,-1.70436519268293,0.0632069957317073
108.6761372,34.2406575,351.72,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.107,-0.0044,0.0075,-0.0171,0.00038,-0.004125,0.002658,0.962814473491773,-1.70423077391834,0.0627812937233394
108.6761372,34.2406575,351.72,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.107,-0.0044,0.0075,-0.0171,0.001155,-0.003376,0.002488,0.963051877737226,-1.70363148844282,0.0629981423357664
108.6761372,34.2406575,351.672,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.107,-0.0044,0.0075,-0.0171,0.001155,-0.003376,0.002488,0.963039668696712,-1.7041129591961,0.0629249025578562
108.6761372,34.2406575,351.672,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.108,-0.0047,-0.0036,0.0023,0.000208,-0.003213,0.001923,0.96295018453106,-1.70375036297199,0.0632871565164433
108.6761372,34.2406575,351.623,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.108,-0.0047,-0.0036,0.0023,0.000208,-0.003213,0.001923,0.96294226097561,-1.70396684451219,0.0630883512195121
108.6761372,34.2406575,351.623,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.108,0.0061,-0.0037,-0.0073,-0.000594,-0.00303,0.002505,0.96285549725777,-1.70392249542962,0.0633133126142596
108.6761372,34.2406575,351.58,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0,-0.108,0.0061,-0.0037,-0.0073,-0.000594,-0.00303,0.002505,0.96309651097561,-1.70401836402439,0.062813562804878
108.6761372,34.2406575,351.58,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.108,0.0061,0.007,0.0023,-0.000594,-0.00303,0.002505,0.962318424205379,-1.70406828422983,0.0628508129584352
108.6761372,34.2406575,351.531,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.108,0.0061,0.007,0.0023,-0.002167,-0.004349,0.00227,0.963234532886724,-1.70402013032887,0.0629733922046285
108.6761372,34.2406575,351.531,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.108,-0.0047,0.007,-0.0171,-0.002167,-0.004349,0.00227,0.963024905602923,-1.7040891638246,0.0629678483556638
108.6761372,34.2406575,351.531,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.108,-0.0047,0.007,-0.0171,0.00107,-0.003289,0.002773,0.963028394512195,-1.70411861890244,0.0629838304878048
108.6761372,34.2406575,351.488,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0.001,-0.109,-0.0047,0.007,-0.0171,0.00107,-0.003289,0.002773,0.963378631931749,-1.70429828519196,0.0629151511273613
108.6761372,34.2406575,351.488,178.79,0.82,-0.29,-1690297,5000625,3568744,0.001,0.001,-0.109,-0.0048,0.0073,0.0022,0.000307,-0.003802,0.002733,0.962698207190737,-1.70406630956734,0.0628116416819012
108.6761371,34.2406575,351.438,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.109,-0.0048,0.0073,0.0022,0.000307,-0.003802,0.002733,0.963008415956151,-1.70386879293544,0.0627709062119366
108.6761371,34.2406575,351.438,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.109,0.0059,-0.0039,-0.0075,0.001589,-0.003739,0.001745,0.962938794386821,-1.70410043502135,0.0631205143380109
108.6761371,34.2406575,351.389,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.109,0.0059,-0.0039,-0.0075,0.001589,-0.003739,0.001745,0.962539789119804,-1.70421982701711,0.0631932866748166
108.6761371,34.2406575,351.389,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,-0.0047,0.0073,0.0118,-0.000481,-0.00456,0.003195,0.962962203410475,-1.70407623264312,0.0632331059683313
108.6761371,34.2406575,351.339,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,-0.0047,0.0073,0.0118,-0.000481,-0.00456,0.003195,0.963060585261876,-1.70406169610231,0.0629835998781973
108.6761371,34.2406575,351.339,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,0.0061,0.007,-0.0076,0.002347,-0.00456,0.003195,0.963175699513382,-1.70408511435523,0.0630555200729927
108.6761371,34.2406575,351.295,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,0.0061,0.007,-0.0076,0.002347,-0.002793,0.000452,0.963024352618758,-1.70385996041413,0.0629834305724725
108.6761371,34.2406575,351.295,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,-0.0047,-0.0035,-0.0076,-0.004828,-0.002793,0.000452,0.963049156707317,-1.70415737682927,0.0628935920731707
108.6761371,34.2406574,351.245,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.11,-0.0047,-0.0035,-0.0076,-0.004828,-0.004467,0.006245,0.963370413017032,-1.70437921107056,0.0628955845498783
108.6761371,34.2406574,351.245,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.111,-0.0048,-0.0035,-0.0076,-0.004828,-0.004467,0.006245,0.963027412804878,-1.70427841036585,0.0631114945121951
108.6761371,34.2406574,351.245,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.111,-0.0048,-0.0037,0.0118,0.001519,-0.004114,0.000713,0.963250865853659,-1.70402373658537,0.0627639280487804
108.6761371,34.2406574,351.194,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.111,-0.0048,-0.0037,0.0118,0.001519,-0.004114,0.000713,0.963361079780755,-1.704192636419,0.0633036729598051
108.6761371,34.2406574,351.194,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.112,-0.0046,-0.0035,0.012,0.002714,-0.00401,0.003125,0.963250690809495,-1.70445229640901,0.0629080030432136
108.6761371,34.2406574,351.144,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.112,-0.0046,-0.0035,0.012,0.002714,-0.00401,0.003125,0.963441001216545,-1.70395607603406,0.0629385030413625
108.6761371,34.2406574,351.144,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.112,0.006,-0.0038,-0.0075,-5.3e-05,-0.003483,0.003125,0.963115917682927,-1.7042994652439,0.0628492109756097
108.676137,34.2406574,351.093,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.112,0.006,-0.0038,-0.0075,-5.3e-05,-0.003483,0.002193,0.962776725776965,-1.70431275563681,0.0627856112126752
108.676137,34.2406574,351.093,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.113,0.0059,-0.0038,-0.0075,-5.3e-05,-0.003483,0.002193,0.962956599755949,-1.70439172056132,0.0632199975594875
108.676137,34.2406574,351.042,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.113,0.0059,0.0072,-0.0075,-0.000387,-0.003907,0.002485,0.963094274557657,-1.70428296034167,0.0629187193410616
108.676137,34.2406574,351.042,178.79,0.82,-0.29,-1690297,5000625,3568744,0.002,0.001,-0.113,-0.0048,0.0071,-0.0075,-0.000387,-0.003907,0.002485,0.962719798903108,-1.70412658805606,0.0630577538086532
